merchant_abn,name,tags,revenue_level,take_rate
88475230162,Urna Nullam Lobortis Institute,tent,b,3.48
88487804108,Penatibus Et Magnis Industries,health,b,4.23
88492245451,At Arcu LLC,motor,b,3.13
88539253623,Purus Mauris Company,furniture,a,5.85
88547577701,Enim Etiam Industries,opticians,b,4.66
88553358884,Sed Consequat Limited,shoe,a,6.38
88563451053,Nisi PC,books,a,6.96
88568633938,Vulputate Dui Foundation,computer,c,2.96
88587718979,Arcu Vestibulum Institute,bicycle,c,1.63
88630093420,Sem Ut Dolor Inc.,shoe,a,6.3
88642718732,Primis Corporation,artist supply,b,3.55
88644745666,Orci Adipiscing Non LLC,artist supply,a,6.42
88652114856,Eros PC,telecom,b,4.35
88699453206,Sed Nec Inc.,health,b,3.53
88712190602,Aliquet Phasellus Fermentum Corporation,tent,a,5.72
88717811993,Donec Tempus Foundation,gift,a,6.12
88718271716,Nunc Foundation,books,b,4.75
88745863985,Fringilla Ornare Placerat Institute,art dealer,a,6.06
88771102187,Sed Foundation,gift,a,6.8
88795682549,Elit Sed Consequat LLC,books,a,5.6
88816810320,Libero Company,garden supply,b,4.29
88848010071,Mauris Limited,telecom,c,2.82
88878493736,At Fringilla Company,bicycle,a,6.43
88923351769,Malesuada Augue Ut Associates,antique,b,5.04
88935026131,Morbi Neque Associates,tent,c,2.42
88950371391,Erat Etiam Vestibulum PC,artist supply,b,4.09
88987269041,Commodo Tincidunt Corp.,tent,a,5.77
88999491954,Turpis Aliquam LLC,telecom,a,6.47
89022158521,Sollicitudin Adipiscing Ltd,hobby,b,4.41
89022505272,Luctus LLC,shoe,a,5.93
89023030428,Ac Eleifend Inc.,equipment,a,5.59
89029397913,Elit Incorporated,watch,c,1.85
89048727914,At Augue Corporation,opticians,a,5.57
89073186125,Nec Tellus Corporation,computer,b,3.23
89097490915,Quisque Libero Lacus Limited,books,b,3.65
89107518982,Adipiscing Lobortis Risus Corporation,gift,b,3.66
89109402284,Interdum Feugiat Sed Incorporated,antique,b,3.87
89129047209,Suspendisse Tristique Neque LLC,antique,b,4.02
89133730546,Adipiscing Fringilla Porttitor Ltd,art dealer,b,3.4
89153112408,Sagittis Limited,computer,a,6.9
89175693833,Justo Sit Associates,stationery,b,4.24
89245892885,Lacus Associates,cable,c,2.87
89249209432,Sem Pellentesque Ut Corp.,tent,b,3.99
89260537373,Feugiat Incorporated,stationery,c,2.48
89271971543,Duis Cursus PC,opticians,a,6.89
89297547843,Ut Aliquam Limited,opticians,b,4.01
89389708676,Sit Incorporated,music,a,5.91
89430765327,Sodales Mauris Corporation,books,a,6.37
89502033586,Adipiscing Enim LLC,digital goods,a,5.98
89518629617,Vulputate Velit Eu Limited,tent,c,3.09
89536028092,Mauris Rhoncus LLC,computer,a,6.1
89575340835,Sodales Mauris Corp.,hobby,a,6.2
89590900097,Velit Eget Industries,motor,a,6.76
89596715410,Neque PC,artist supply,c,1.5
89598973352,Ipsum LLC,antique,b,4.79
89618228232,Molestie Tortor Consulting,telecom,a,6.24
89640578182,Magnis Foundation,tent,a,6.22
89687562876,Mattis Cras Eget Company,artist supply,a,6.25
89726005175,Est Nunc Consulting,tent,a,6.01
89741543872,Felis Ullamcorper Corp.,computer,c,1.56
89932674734,Nulla Vulputate Company,artist supply,c,1.67
89933762267,Eget Venenatis Incorporated,gift,a,6.42
89973342551,In Faucibus Corp.,motor,b,4.54
90011689258,Nisi Institute,computer,a,5.91
90025866810,Donec Feugiat Metus LLC,computer,a,5.97
90058425621,Pellentesque Ut Associates,computer,b,3.97
90058450104,Vel Turpis Consulting,digital goods,b,3.18
90087872851,Elit Pellentesque PC,digital goods,a,6.77
90173050473,Lobortis Class Industries,garden supply,c,2.49
90179131356,Lacus Mauris LLC,bicycle,b,4.98
90188095187,Egestas Inc.,shoe,c,2.99
90290879666,Vulputate Dui Nec Company,furniture,b,3.94
90320801414,Venenatis A Ltd,cable,a,6.06
90348927972,Sed Auctor Industries,florists,a,5.67
90360585833,Mauris Rhoncus PC,stationery,b,4.68
90404167929,Enim Suspendisse Aliquet Corp.,antique,d,0.8
90415024734,Neque Tellus Imperdiet LLC,books,b,4.85
90459292204,Adipiscing Ligula Limited,garden supply,c,1.91
90477374366,Montes Limited,tent,b,3.44
90494976499,Tincidunt Corp.,furniture,a,6.19
90522979771,Curabitur Consequat Consulting,telecom,b,4.47
90543168331,Phasellus Dapibus Incorporated,furniture,c,2.68
90568944804,Diam Eu Dolor LLC,tent,b,4.1
90571530554,Lacus Ut Ltd,garden supply,a,5.68
90578415511,A Scelerisque Foundation,furniture,a,5.95
90599617648,Mollis Integer Company,digital goods,b,3.96
90612658132,Suspendisse Eleifend Cras Foundation,gift,a,6.45
90625095939,Eu Eleifend LLC,computer,b,4.97
90651237279,Dui Nec Incorporated,antique,c,1.72
90672655190,Nullam Vitae Foundation,florists,b,3.65
90684382197,In Sodales Limited,health,a,6.52
90689166680,Ante Nunc Mauris Corp.,computer,c,1.43
90692244747,Dictum Mi Limited,cable,a,6.76
90739983707,Cras Lorem Associates,music,b,3.6
90796680287,Dolor Vitae PC,artist supply,a,5.97
90909339288,A Arcu Sed Corporation,stationery,c,3.06
90909466474,Lacus Etiam LLC,shoe,b,4.52
90918180829,Pharetra Quisque Company,jewelry,c,2.62
90920473693,Aliquet Metus PC,artist supply,b,4.79
90938232295,Lorem Sit Ltd,tent,a,6.58
90967287254,Libero Integer PC,gift,a,6.37
90967931475,Donec LLC,music,c,1.44
90976587185,Risus Donec Corp.,art dealer,a,6.3
90984790127,Lorem PC,digital goods,a,6.44
90994364089,Rhoncus Proin Inc.,motor,a,6.71
91000228616,Fringilla Porttitor LLC,cable,a,5.64
91016242612,Est Associates,music,c,2.52
91062920626,Ac Inc.,telecom,c,1.64
91085233749,Vestibulum Lorem Industries,cable,a,5.6
91104916025,Id Associates,furniture,b,4.43
91134280199,Metus In Industries,digital goods,b,3.44
91154394323,Quis Corp.,computer,c,2.14
91157839617,Blandit Nam Limited,computer,c,1.75
91166993316,In Magna LLP,books,c,1.77
91178385997,Pede Nonummy Limited,hobby,a,6.57
91201528612,Lectus Justo Eu Ltd,tent,c,3.09
91212040913,Libero Est Ltd,artist supply,b,3.37
91218779711,Risus Donec LLP,telecom,a,6.14
91251207679,Mattis Incorporated,watch,a,6.4
91338194166,Nec Urna Foundation,tent,b,3.35
91363040650,Diam Lorem LLC,stationery,c,2.17
91374143276,Nunc Ullamcorper Associates,tent,b,3.19
91404276865,Vivamus Nibh Corp.,tent,b,4.58
91426391836,Varius Limited,telecom,a,6.58
91455531890,Pede Nunc Sed Industries,shoe,b,4.08
91582338269,Cursus Diam Industries,stationery,a,6.18
91584444262,Etiam Gravida Limited,tent,a,6.04
91630014920,Accumsan Sed LLP,shoe,a,5.51
91633005350,Vel LLC,furniture,a,6.76
91633658840,Aenean Sed LLP,opticians,b,3.77
91720867026,Eget Mollis LLC,watch,a,6.31
91744809343,Egestas Associates,furniture,a,6.06
91760304024,Morbi Accumsan Corporation,hobby,c,1.9
91772719127,Dictum Cursus Incorporated,artist supply,a,5.68
91803984881,Purus LLC,cable,a,5.64
91847992723,Sed Molestie Foundation,gift,a,5.77
91873181182,Sem LLC,digital goods,a,6.0
91880575299,At Foundation,antique,b,3.4
91923722701,Euismod Urna Institute,tent,b,5.05
91960562098,Amet Faucibus Corporation,computer,c,1.85
92007575783,Aliquam Nisl Corp.,tent,a,6.73
92019681129,Blandit Industries,health,c,2.91
92064565896,Justo Praesent Luctus PC,stationery,a,6.83
92065881715,Quam Elementum Corp.,opticians,b,4.2
92068365770,Magnis Dis Parturient Foundation,health,c,2.77
92075595936,Lacus Mauris Corp.,digital goods,a,5.69
92077815673,Euismod Et Corporation,music,a,6.82
92201452594,Duis Mi Enim Foundation,watch,a,6.88
92202115241,Fames Ac Turpis Limited,books,a,5.66
92207241352,Sem Egestas Blandit Corporation,opticians,b,3.12
92265887651,Felis Nulla PC,digital goods,b,3.79
92284330384,Id Risus Quis Consulting,florists,a,6.2
92293286189,Aliquam Nec Enim Ltd,furniture,b,4.6
92308095254,Non Lorem LLC,gift,a,6.53
92343252737,Ornare Libero At Institute,digital goods,a,6.77
92368600426,Mattis Company,bicycle,a,6.38
92374002696,Lectus Cum Ltd,florists,a,5.7
92382466112,A Neque Nullam Corp.,motor,b,4.76
92403716863,Torquent Per Associates,books,b,4.98
92413760084,Mi Corp.,health,c,2.99
92426644718,Orci Quis LLC,artist supply,b,3.39
92428831060,Dapibus Gravida Ltd,cable,a,6.04
92437353435,Elit Fermentum Risus Incorporated,artist supply,b,4.77
92482981458,Rutrum Non Hendrerit Consulting,telecom,c,2.07
92510629620,Fames Ac Turpis Foundation,hobby,b,4.41
92516609757,Consectetuer Ltd,music,c,1.51
92532402483,Non LLC,opticians,a,5.86
92594285117,Donec Foundation,computer,a,6.17
92596271102,Odio Associates,telecom,a,5.53
92598420603,Non Lobortis Quis LLP,garden supply,b,3.44
92616389691,Maecenas Iaculis Aliquet Limited,equipment,b,4.07
92636306985,Ornare Incorporated,furniture,a,6.69
92680456497,Semper Pretium LLC,gift,a,6.86
92681936901,Eget Volutpat Ornare Ltd,motor,c,2.08
92693781303,Sed Eu Institute,telecom,b,4.69
92696023351,Odio Aliquam Vulputate Limited,computer,b,5.02
92731708815,Nunc Sed Consulting,opticians,b,3.55
92773401740,Massa Limited,equipment,b,3.65
92779316513,Nec Malesuada Industries,cable,c,2.24
92822969335,Quam Curabitur Vel Consulting,opticians,a,5.96
92834298371,Id Ante Dictum Limited,shoe,a,5.58
92836597532,A Magna Lorem Ltd,tent,a,5.77
92895607850,Risus PC,computer,a,6.86
92899421466,Molestie Pharetra Inc.,gift,c,1.51
92908611937,Euismod Et Commodo Industries,furniture,a,5.68
92935086354,Odio Etiam Corporation,stationery,a,6.11
92980848589,Maecenas Industries,books,a,6.86
92990617267,Malesuada Malesuada Integer Inc.,digital goods,a,6.6
93018282444,Quis Pede Ltd,health,b,3.55
93024392300,Eget Ipsum Foundation,bicycle,b,4.25
93024682653,Pellentesque Industries,florists,c,2.66
93072925663,Consequat Dolor Corp.,bicycle,b,4.87
93077671049,Erat In Industries,motor,b,4.44
93090969200,Eu Eleifend Nec PC,music,a,5.91
93095540883,Ut Molestie Incorporated,opticians,b,4.39
93096883450,Donec Dignissim Incorporated,art dealer,c,1.93
93110588804,Aenean Sed Pede Company,jewelry,b,3.86
93113531213,Non Enim Mauris Ltd,art dealer,c,1.53
93121740143,Sed Libero Proin PC,artist supply,a,6.65
93156930881,Tempus Corp.,computer,b,3.46
93167982218,Arcu Et Pede PC,artist supply,c,1.92
93168879476,Nunc Id Ltd,music,a,5.54
93230533382,Sed Dictum Eleifend Ltd,equipment,e,0.2
93238141799,Integer Sem Corp.,music,c,2.93
93260450766,Condimentum Limited,computer,a,5.91
93260930990,Pede Cras Vulputate Ltd,telecom,b,3.15
93263170091,Bibendum Donec Corp.,jewelry,b,5.0
93267734067,Curae Foundation,jewelry,c,2.57
93282747446,Sem Elit Limited,equipment,a,6.19
93292821052,Purus Sapien Gravida Associates,furniture,c,1.54
93320824983,Nulla Dignissim Foundation,books,b,4.06
93346068525,Ipsum Curabitur Institute,bicycle,b,4.04
93349773784,Facilisis Vitae LLC,tent,b,4.51
93351929638,Est Mauris PC,computer,c,1.42
93378757859,Sit Foundation,jewelry,b,4.32
93429143824,Fames Ac Associates,garden supply,c,1.64
93439438419,Parturient Montes Inc.,shoe,a,5.9
93442141629,Vitae Aliquam Eros Inc.,music,a,6.53
93498928547,Natoque Penatibus Ltd,furniture,a,5.89
93532380797,Quisque Libero Lacus Incorporated,computer,b,4.99
93543412337,In Molestie Industries,tent,c,2.98
93558142492,Dolor Quisque Inc.,shoe,b,3.41
93560646170,Vitae Purus Gravida LLP,shoe,a,6.35
93561083066,Sed Eu Foundation,computer,c,2.89
93580972005,Mauris Eu Elit Corporation,cable,a,6.53
93606772530,At Arcu Vestibulum Company,stationery,d,1.21
93631003539,In Company,gift,b,3.14
93644338786,Consectetuer Cursus Inc.,shoe,a,6.64
93658191062,Ridiculus Mus Industries,computer,c,1.58
93669046600,At Libero Morbi PC,shoe,c,2.59
93679380088,Quam Dignissim Corporation,opticians,b,4.33
93693693468,Ipsum Dolor Corporation,tent,b,5.03
93700243350,Penatibus Et Magnis Institute,gift,a,6.16
93712553837,Odio Tristique Pharetra Associates,shoe,a,5.93
93720983561,Donec Luctus Aliquet Inc.,telecom,c,1.99
93723130289,Quam Quis Diam Company,antique,b,3.2
93726438981,Justo Praesent Luctus Inc.,gift,a,5.91
93732268717,Tellus Nunc Industries,stationery,d,1.04
93740493847,Interdum Corporation,telecom,b,3.19
93741030320,Massa Suspendisse Foundation,books,a,6.72
93765834526,Aliquet Metus LLC,books,a,6.7
93880241546,Arcu Eu Odio LLC,computer,b,4.81
93894215354,At Velit Cras Associates,opticians,c,2.18
93903889529,Vulputate Foundation,garden supply,b,4.22
93915598279,Molestie Pharetra Nibh LLP,antique,c,1.47
93932766844,Mauris Eu Institute,telecom,b,4.65
93936767851,Orci Phasellus Corporation,equipment,c,1.6
93942213428,A Magna Inc.,equipment,b,4.25
93977601095,Primis LLC,tent,a,5.52
93981536412,Pharetra Quisque Ac LLC,computer,b,3.68
94009500943,Dapibus Corp.,antique,b,3.53
94040507060,Sed Est Nunc Corp.,watch,c,2.13
94072762560,Natoque Consulting,health,b,3.99
94110063346,Magna Praesent Interdum Industries,hobby,a,6.37
94206932226,Interdum Feugiat Ltd,equipment,b,4.73
94269319521,Donec Nibh PC,furniture,b,4.25
94378706737,Eget Lacus Limited,gift,b,3.29
94380689142,Aliquet Ltd,motor,b,3.77
94384861814,Sed Hendrerit A Limited,shoe,a,6.73
94419910973,Felis Company,watch,a,6.84
94446707800,Cursus Corporation,equipment,a,6.53
94449176518,Erat Vel Corp.,florists,c,2.78
94455880010,Nunc Sit LLC,computer,a,6.33
94472466107,Eu Dolor Egestas PC,cable,a,6.23
94493496784,Dictum Phasellus In Institute,gift,a,5.65
94547309480,Lorem Ac Institute,bicycle,c,2.66
94601812317,Ornare Lectus Ltd,music,c,2.98
94609427687,Nunc Est Limited,antique,c,1.95
94631077822,Eu Augue Company,music,c,2.77
94662990903,Elit Associates,furniture,c,1.51
94690988633,Eu Placerat LLC,computer,a,6.16
94701884796,Ante Nunc Ltd,health,b,3.49
94729574738,Scelerisque Corporation,computer,b,4.51
94732687919,Dui In Sodales Foundation,artist supply,b,3.61
94780037589,Elit Company,furniture,d,1.21
94785155422,Tempus Eu Ltd,garden supply,c,2.59
94793419942,Eget LLP,stationery,c,1.84
94801884806,Turpis Aliquam Associates,stationery,b,3.34
94827960324,Et Magna Praesent Ltd,opticians,c,2.31
94833823558,Tempor Augue Industries,florists,b,3.5
94848797110,Nunc Incorporated,stationery,c,1.78
94951665897,Congue In Incorporated,art dealer,c,1.67
94973496683,Porttitor Tellus Non Corporation,artist supply,b,3.16
95005191321,Augue Ac Ipsum Institute,art dealer,b,4.66
95013376739,Tristique Aliquet Phasellus Corporation,hobby,b,3.98
95037235405,Suspendisse Non Institute,telecom,b,3.8
95042115737,Tortor At LLP,books,a,5.98
95080143009,Tincidunt Tempus Risus Incorporated,computer,a,5.63
95135981273,Nulla Ltd,antique,d,0.64
95149235949,Et Nunc Inc.,music,c,2.58
95184414711,Ut Eros Incorporated,hobby,a,6.57
95274025676,Ipsum Cursus Vestibulum PC,digital goods,b,3.39
95276443363,Erat LLP,music,b,3.81
95279812400,Eu Dui Cum Ltd,tent,c,2.38
95331380653,Auctor Odio Associates,bicycle,a,5.65
95402237897,Turpis Company,gift,a,6.52
95431176007,Mi Enim Corporation,computer,a,6.73
95475413965,Nisl Quisque Fringilla LLP,hobby,a,6.92
95488505807,Mauris Sit Amet Consulting,digital goods,a,5.58
95499028329,Nonummy Ultricies Ltd,gift,a,6.7
95508089614,Euismod Est Incorporated,artist supply,c,1.45
95508140753,Ullamcorper Velit Ltd,cable,b,3.88
95532818035,Ultrices Vivamus Rhoncus Incorporated,hobby,a,6.7
95560742626,Urna Nec Institute,digital goods,a,6.22
95566253960,Fermentum Metus Inc.,florists,c,2.93
95574756848,At Pede Inc.,opticians,a,6.15
95594775419,Dolor Fusce Mi Associates,telecom,c,2.3
95613237079,At Pretium LLP,equipment,b,4.25
95682671933,Arcu Vestibulum Ut Inc.,computer,a,5.83
95692868757,Placerat Cras Ltd,computer,c,2.4
95720895543,Amet Dapibus Corp.,hobby,b,4.22
95733974200,Montes Ltd,computer,a,6.81
95799102190,Blandit Mattis Cras LLP,stationery,b,4.27
95824231566,Consequat Inc.,art dealer,b,4.37
95834237054,Porttitor Tellus PC,florists,c,2.0
95856918319,Scelerisque Scelerisque Dui Incorporated,music,a,6.43
95896852636,Rhoncus Associates,computer,b,3.19
95935115082,Et Magnis Inc.,music,c,2.55
95938358124,Donec Dignissim Magna Foundation,telecom,c,1.78
96111981432,Integer In Magna Corporation,tent,d,1.23
96133248275,Semper Dui PC,equipment,a,5.64
96141360246,Auctor Odio Consulting,art dealer,c,2.02
96146457679,Sodales Corporation,digital goods,b,3.3
96152467973,Rhoncus Donec Associates,tent,b,4.45
96161808980,Velit Aliquam Corporation,digital goods,a,7.0
96161947306,Imperdiet Dictum Magna Associates,shoe,b,4.52
96178360210,Mauris Ut Quam LLC,stationery,a,6.42
96190048310,Penatibus Et Inc.,equipment,c,2.09
96215194743,Libero LLC,cable,a,6.02
96230979998,Leo Vivamus LLC,motor,a,6.88
96244711717,Cras Sed Leo Corp.,gift,a,6.44
96323146873,A Facilisis Limited,tent,b,4.42
96334476428,Sed Est Ltd,bicycle,b,3.66
96336573256,Sit Industries,artist supply,e,0.31
96381568282,Quisque LLC,health,e,0.24
96420684134,Litora Torquent Associates,watch,c,2.88
96435855846,Id PC,computer,c,2.49
96442520325,Nullam Lobortis Quam Company,computer,b,3.65
96458464738,Non Luctus Sit Incorporated,gift,c,2.26
96491286698,Commodo Auctor Velit Foundation,furniture,b,4.87
96505481738,Neque Et Ltd,artist supply,a,6.02
96513857365,Tellus Aenean Consulting,books,a,6.03
96545108198,Eget PC,computer,b,3.63
96550897244,Donec Elementum Lorem Corporation,computer,c,3.07
96554417129,Odio A Industries,tent,a,6.66
96566672398,Odio Tristique Pharetra Incorporated,opticians,c,2.05
96568074533,Placerat Associates,tent,b,4.46
96644705620,Eget Odio Aliquam Institute,artist supply,c,2.65
96644709080,Maecenas Libero Associates,tent,d,1.36
96680767841,Ornare Limited,motor,a,5.91
96730987906,Mattis Ornare Lectus Limited,antique,b,4.15
96781066746,Ante Vivamus Non Corporation,bicycle,a,6.13
96794593428,Nunc Id Enim Inc.,cable,a,5.75
96806981644,In Corporation,telecom,a,6.23
96809815920,Elit Elit PC,health,a,5.97
96812798687,Nisl Nulla LLP,watch,b,3.31
96834893748,Quam A Felis Incorporated,equipment,c,2.64
96880556465,At Lacus Quisque Institute,gift,a,5.7
96884218881,Lobortis Corporation,bicycle,b,3.16
96885194635,Sociis Ltd,garden supply,b,3.8
96893283227,Curabitur Vel Corporation,books,a,5.74
96906278264,Ipsum Cursus Vestibulum LLC,music,b,3.51
96911331900,Lacus Nulla Foundation,tent,a,6.88
96946925998,Nisi Cum Corporation,music,a,5.99
96965554802,Semper Et Lacinia Institute,shoe,a,6.19
97069390689,Etiam Bibendum Fermentum PC,opticians,a,6.47
97088280855,Odio Vel Est Associates,telecom,c,2.55
97089682451,Mus Aenean Eget LLC,telecom,a,6.83
97104028372,Vel Arcu LLP,bicycle,c,2.02
97129028344,Pede Ultrices A Inc.,stationery,b,3.9
97159474697,Sodales Limited,garden supply,a,5.84
97164071366,Augue Sed Institute,computer,c,2.4
97197615043,Molestie Arcu PC,antique,b,4.09
97206517936,Ac Urna Limited,equipment,a,6.35
97211373669,Nam Porttitor Inc.,tent,c,1.79
97212769356,Tempor Foundation,cable,a,6.06
97217894162,Varius Corporation,antique,a,6.73
97259357542,Feugiat Tellus Lorem Corporation,shoe,a,6.89
97264771172,Lobortis Foundation,florists,a,6.53
97283139514,Vitae Aliquam Eros Ltd,computer,c,2.53
97292256063,Amet Ante Vivamus Corporation,music,a,5.69
97296257023,Vel Turpis Limited,music,a,6.54
97353800246,Enim Mi LLC,digital goods,b,3.99
97382279968,Sed Pharetra Associates,music,c,2.25
97412669819,Sagittis Duis Gravida Industries,watch,c,3.04
97418230683,Consectetuer LLC,artist supply,c,2.52
97434297484,A Enim Institute,bicycle,a,6.49
97443126375,Bibendum Sed Associates,tent,b,4.17
97444574441,Adipiscing Foundation,hobby,b,4.83
97453536197,Aliquet Molestie Institute,artist supply,c,1.48
97465686404,Ipsum Non Arcu Consulting,computer,c,2.42
97590358496,Tristique Inc.,jewelry,a,6.49
97593245639,Vestibulum Ante Foundation,hobby,c,1.76
97598804219,Dolor Egestas Rhoncus Foundation,art dealer,c,1.89
97603729191,Eu Company,stationery,a,6.78
97638827169,Rutrum PC,telecom,b,3.32
97661757443,Nulla Cras Eu Corp.,music,a,5.62
97716113207,Quisque Ac Foundation,antique,c,1.42
97738870301,Pellentesque LLC,watch,c,2.56
97748234104,Vitae Diam PC,florists,a,6.63
97785987616,Sodales Nisi Ltd,computer,c,2.49
97802179094,Ut Molestie In Ltd,equipment,a,6.03
97860823526,Aliquet Metus Urna Associates,telecom,a,5.85
97861055416,Morbi Neque Inc.,computer,b,3.4
97862445979,Pretium Neque Corporation,artist supply,a,6.16
